CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Satisfaction Score,Card Type,Point Earned
437.0,Spain,Male,28,2,109161.3,1,1,0,152987.4,0,1,GOLD,811
792.0,Spain,Male,47,0,0.0,1,1,1,5557.88,1,4,DIAMOND,445
627.0,Spain,Female,25,4,0.0,1,1,1,194313.9,0,5,SILVER,992
767.0,France,Female,34,8,0.0,2,1,0,94767.77,0,1,GOLD,911
686.0,France,Male,26,7,0.0,2,1,0,1540.89,0,3,DIAMOND,414
789.0,France,Female,53,1,158271.7,1,1,1,5036.39,1,1,SILVER,296
794.0,France,Male,56,9,96951.21,1,1,1,71776.76,0,2,PLATINUM,694
587.0,Germany,Male,35,5,121863.6,1,1,1,23481.69,1,2,DIAMOND,260
589.0,Germany,Female,19,9,83495.11,1,1,1,143022.3,1,4,GOLD,747
543.0,Germany,Female,25,1,146566.0,1,0,1,161407.5,0,3,PLATINUM,706
589.0,Spain,Female,45,1,0.0,1,0,0,125939.2,1,4,SILVER,300
701.0,Germany,Male,23,5,186101.2,2,1,1,76611.33,0,4,SILVER,908
850.0,France,Male,40,6,0.0,1,1,0,136985.1,1,1,DIAMOND,268
726.0,Germany,Female,51,8,107494.9,2,1,0,140937.9,1,2,PLATINUM,794
767.0,Spain,Male,47,2,0.0,1,1,0,48161.18,1,3,GOLD,580
648.0,Spain,Male,36,8,146943.4,2,1,1,130041.5,0,3,GOLD,780
651.0,Spain,Female,36,8,0.0,2,1,0,91652.43,0,3,SILVER,823
633.0,France,Female,36,6,125130.3,1,0,0,125961.5,0,5,GOLD,465
740.0,France,Female,37,9,0.0,2,1,1,73225.31,0,3,PLATINUM,658
592.0,France,Female,34,9,0.0,2,1,1,20460.2,0,4,DIAMOND,813
670.0,France,Female,41,10,0.0,3,1,0,81602.02,0,4,DIAMOND,378
628.0,France,Male,36,3,0.0,2,1,1,8742.91,0,4,PLATINUM,276
745.0,France,Male,47,5,0.0,2,0,0,145789.7,0,1,PLATINUM,637
705.0,France,Male,32,3,0.0,2,0,0,129577.0,0,2,DIAMOND,789
559.0,France,Female,42,7,0.0,2,1,1,190040.3,0,3,DIAMOND,822
595.0,France,Male,29,6,150685.8,1,1,0,87771.06,0,4,SILVER,480
492.0,France,Male,35,4,141359.4,2,1,0,39519.53,0,3,PLATINUM,807
498.0,France,Female,29,9,0.0,1,1,0,190035.8,0,4,GOLD,505
655.0,France,Female,39,6,94631.26,2,1,1,148948.5,0,5,PLATINUM,315
636.0,France,Female,39,3,118336.1,1,1,0,184691.8,0,3,GOLD,349
634.0,France,Female,45,2,0.0,1,1,1,143458.3,0,3,DIAMOND,863
526.0,Germany,Male,50,5,124233.2,1,0,1,159456.9,1,5,SILVER,577
768.0,France,Female,26,5,51116.26,1,1,1,70454.79,1,4,PLATINUM,992
732.0,France,Female,34,8,122338.4,2,1,0,187985.9,0,1,PLATINUM,254
617.0,France,Female,30,8,0.0,1,1,1,92621.9,0,3,GOLD,829
637.0,Spain,Female,54,5,0.0,1,0,1,150837.0,0,2,PLATINUM,259
573.0,France,Male,26,8,86270.93,2,1,1,90177.3,0,5,GOLD,430
531.0,France,Male,44,3,0.0,2,1,1,34416.79,0,5,PLATINUM,924
489.0,France,Female,38,5,117289.9,1,0,0,85231.88,0,2,GOLD,655
601.0,France,Male,35,2,0.0,2,1,1,118983.2,0,5,PLATINUM,552
452.0,Germany,Male,33,7,153663.3,1,1,0,111868.2,0,4,SILVER,294
728.0,Spain,Female,29,1,0.0,1,1,1,83056.22,0,2,PLATINUM,300
590.0,Germany,Female,27,8,123599.5,2,1,0,1676.92,0,1,SILVER,971
490.0,France,Male,29,4,0.0,2,1,0,32089.57,0,4,SILVER,824
635.0,France,Male,29,1,0.0,1,0,1,24865.54,0,1,GOLD,798
782.0,Germany,Male,35,7,98556.89,2,1,0,117644.4,0,2,DIAMOND,625
790.0,Spain,Female,37,3,0.0,3,0,0,98897.32,0,3,PLATINUM,772
587.0,France,Male,40,2,0.0,4,0,1,106174.7,1,2,PLATINUM,826
794.0,Spain,Female,46,8,134593.8,1,1,1,46386.37,0,4,DIAMOND,351
515.0,France,Male,41,8,0.0,2,1,1,185054.1,0,5,DIAMOND,547
746.0,Spain,Male,24,10,68781.82,1,0,1,47997.39,0,1,SILVER,282
667.0,Germany,Female,56,8,137464.0,1,1,0,130846.8,1,3,PLATINUM,235
709.0,France,Male,32,4,147307.9,1,0,1,40861.55,0,4,PLATINUM,556
536.0,France,Female,35,8,0.0,1,1,0,171840.2,1,1,SILVER,418
711.0,France,Female,41,3,145754.9,1,1,1,101455.1,0,3,PLATINUM,244
753.0,France,Male,46,8,0.0,3,1,0,90747.94,1,2,PLATINUM,497
748.0,France,Male,44,4,112610.8,1,0,1,2048.55,0,3,GOLD,315
623.0,France,Female,57,7,71481.79,2,1,1,84421.34,0,3,DIAMOND,847
465.0,France,Male,33,5,0.0,2,0,1,78698.09,0,5,GOLD,1000
640.0,Spain,Female,34,3,77826.8,1,1,1,168544.9,0,4,DIAMOND,329
502.0,Germany,Female,42,0,132002.7,1,0,1,28204.98,1,3,SILVER,403
536.0,France,Male,32,7,178011.5,2,1,0,22375.14,0,4,GOLD,454
670.0,Germany,Female,32,4,102954.7,2,0,1,134942.5,0,5,SILVER,244
775.0,Germany,Male,51,2,123783.3,1,1,1,134901.6,0,2,PLATINUM,489
759.0,Germany,Male,30,4,101802.7,1,0,0,8693.8,0,3,GOLD,790
604.0,France,Male,33,3,148659.5,1,0,0,42437.75,0,5,DIAMOND,376
766.0,Germany,Female,62,7,142724.5,1,0,1,5893.23,1,2,GOLD,460
554.0,Spain,Female,41,4,112152.9,1,0,1,36242.19,0,1,DIAMOND,897
487.0,France,Female,53,10,89550.85,1,0,1,90076.85,0,3,SILVER,575
725.0,France,Male,35,7,75915.75,1,1,0,150507.4,0,1,SILVER,963
732.0,Germany,Female,42,2,118889.7,2,0,0,87422.15,0,3,GOLD,226
623.0,France,Male,40,5,118788.6,1,1,0,192867.4,0,3,SILVER,731
781.0,France,Female,42,3,156555.5,1,1,1,175674.0,0,3,DIAMOND,977
714.0,Germany,Male,53,1,99141.86,1,1,1,72496.05,1,3,PLATINUM,1000
577.0,Germany,Female,31,4,61211.18,1,1,1,145250.4,0,2,GOLD,233
731.0,Spain,Female,37,1,128932.4,1,1,1,180712.5,0,4,SILVER,868
650.0,Spain,Female,23,5,0.0,1,1,1,180622.4,0,3,GOLD,918
779.0,France,Male,32,10,80728.15,1,1,0,86306.75,0,5,GOLD,379
706.0,Spain,Female,46,2,127660.5,2,1,0,150156.8,1,2,PLATINUM,334
733.0,Spain,Male,44,3,106070.9,1,0,1,101617.4,0,4,PLATINUM,705
579.0,Germany,Female,42,3,137560.4,2,1,1,85424.34,0,2,PLATINUM,909
476.0,Germany,Female,34,8,111905.4,1,0,1,197221.8,1,3,PLATINUM,832
775.0,France,Male,40,9,126212.6,1,1,0,70196.57,0,3,DIAMOND,262
602.0,France,Male,38,7,111835.9,2,1,0,124389.6,0,3,SILVER,855
615.0,France,Male,30,8,0.0,2,0,0,3183.15,0,2,GOLD,436
700.0,Germany,Female,28,3,99705.69,2,0,0,146723.7,0,5,SILVER,435
615.0,France,Male,32,1,0.0,2,0,0,2139.25,0,4,PLATINUM,883
544.0,Germany,Male,44,2,108895.9,1,0,0,69228.2,1,3,DIAMOND,408
573.0,Spain,Male,56,3,154669.8,1,0,1,115462.3,1,5,SILVER,454
555.0,Spain,Male,50,7,128061.0,2,1,1,62375.1,0,4,GOLD,977
692.0,France,Female,31,2,0.0,2,1,0,91829.17,1,4,SILVER,720
476.0,France,Female,40,4,0.0,2,0,0,182547.0,0,1,GOLD,488
770.0,Spain,Male,46,9,190678.0,1,1,1,14725.36,0,5,PLATINUM,339
641.0,France,Female,40,7,0.0,1,1,0,126996.7,0,4,GOLD,596
705.0,France,Female,35,5,0.0,1,1,0,133991.1,1,3,PLATINUM,564
784.0,France,Male,38,5,136712.9,1,0,1,169920.9,0,4,GOLD,707
727.0,Spain,Female,52,1,154734.0,1,1,0,80259.67,1,3,DIAMOND,786
576.0,France,Female,41,4,112609.9,1,0,0,191035.2,1,4,SILVER,660
638.0,France,Male,34,5,133501.4,1,0,1,155643.0,0,1,GOLD,355
632.0,Germany,Male,30,1,58668.02,1,1,1,78670.52,0,1,GOLD,398
850.0,Spain,Male,44,7,89118.26,1,1,0,104240.8,1,1,PLATINUM,668
492.0,France,Female,28,9,0.0,2,1,0,95957.09,0,4,GOLD,980
609.0,Spain,Male,34,7,140694.8,2,1,0,46266.63,0,3,DIAMOND,726
701.0,Germany,Male,36,7,95448.32,2,1,0,189085.1,0,1,PLATINUM,692
651.0,France,Male,34,4,91562.99,1,1,1,123954.2,0,5,DIAMOND,609
508.0,France,Male,31,8,72541.48,1,1,0,129803.1,0,5,GOLD,759
616.0,Spain,Female,43,3,120867.2,1,1,0,18761.92,1,4,DIAMOND,386
489.0,France,Male,34,5,0.0,1,0,0,43540.59,0,5,PLATINUM,583
567.0,Spain,Female,45,1,157320.5,1,1,0,62193.92,0,4,PLATINUM,630
714.0,Spain,Male,27,3,0.0,3,1,1,129130.1,0,5,SILVER,742
678.0,Germany,Female,30,1,139677.0,2,0,1,16146.0,0,1,SILVER,554
581.0,France,Female,55,6,0.0,1,1,1,22442.13,0,1,SILVER,913
748.0,Spain,Male,60,3,0.0,2,1,1,78194.37,0,1,DIAMOND,505
781.0,France,Female,19,3,0.0,2,1,1,124297.3,0,4,PLATINUM,581
691.0,Spain,Male,21,3,103000.9,1,1,1,104648.6,0,3,SILVER,346
507.0,Germany,Male,31,2,134237.1,1,1,1,166423.7,1,3,PLATINUM,481
724.0,Germany,Male,34,6,118235.7,2,0,0,157137.2,0,5,DIAMOND,618
705.0,Spain,Female,57,3,0.0,2,1,1,34134.14,0,4,PLATINUM,778
580.0,Germany,Male,38,9,115442.2,2,1,0,128481.5,1,3,GOLD,681
850.0,France,Male,38,5,0.0,2,1,0,16491.64,0,1,SILVER,829
714.0,Spain,Male,25,2,0.0,1,1,1,132979.4,0,3,DIAMOND,484
559.0,France,Female,43,1,0.0,2,1,1,196645.9,0,2,DIAMOND,701
577.0,Spain,Female,44,8,115557.0,1,0,1,127506.8,0,1,DIAMOND,336
647.0,Germany,Female,35,3,166518.6,2,1,0,147930.5,0,4,PLATINUM,507
554.0,Spain,Male,30,6,135370.1,1,1,1,179689.1,1,4,PLATINUM,664
549.0,Germany,Male,54,5,92877.33,1,1,0,2619.64,1,1,DIAMOND,447
528.0,France,Female,26,10,102073.7,2,0,0,166799.9,0,4,SILVER,370
720.0,Germany,Male,46,3,97042.6,1,1,1,133516.5,1,2,GOLD,809
743.0,Spain,Male,41,7,0.0,1,1,0,163736.1,1,2,PLATINUM,832
615.0,Germany,Male,24,8,108528.1,2,0,0,179488.4,1,2,DIAMOND,312
635.0,Germany,Female,44,2,79064.85,2,0,1,113291.8,0,1,PLATINUM,855
686.0,Spain,Male,45,3,74274.87,3,1,0,64907.48,1,4,GOLD,228
840.0,Spain,Female,36,6,0.0,2,1,0,141364.3,0,2,GOLD,429
695.0,France,Male,43,1,100421.1,1,1,1,101141.3,0,1,GOLD,979
564.0,France,Male,26,7,84006.88,2,0,0,183491.0,0,5,SILVER,984
805.0,France,Female,31,4,0.0,2,1,0,4798.12,0,2,PLATINUM,863
558.0,Spain,Male,45,4,0.0,1,1,0,131807.1,0,4,GOLD,248
657.0,France,Female,39,4,80293.81,1,1,0,97192.76,0,1,DIAMOND,681
641.0,France,Female,42,7,125437.1,2,0,0,164128.6,0,3,PLATINUM,551
755.0,France,Male,36,8,0.0,2,1,0,176809.9,0,2,GOLD,549
483.0,France,Male,48,1,0.0,2,1,1,110059.4,0,3,DIAMOND,471
545.0,Germany,Female,44,2,127536.4,1,1,0,108398.6,0,5,PLATINUM,320
781.0,Germany,Female,48,9,82794.18,1,1,0,124720.7,1,5,DIAMOND,834
571.0,Spain,Female,22,3,108117.1,1,0,1,53328.7,0,2,PLATINUM,920
634.0,Spain,Female,35,10,0.0,1,1,0,82634.41,0,3,GOLD,557
523.0,Germany,Male,27,8,61688.61,2,1,0,147059.2,0,4,GOLD,316
501.0,France,Female,40,2,0.0,2,0,0,141946.9,0,5,GOLD,872
573.0,Spain,Male,50,0,159304.1,1,0,1,155915.2,1,4,SILVER,466
648.0,Germany,Male,33,5,138664.2,1,1,0,29076.27,0,1,PLATINUM,403
662.0,France,Female,22,2,126362.6,2,1,1,97382.8,0,5,SILVER,964
725.0,France,Male,39,4,160652.5,2,1,0,57643.55,0,1,GOLD,571
563.0,France,Female,35,2,183572.8,1,1,1,66006.75,1,2,SILVER,488
628.0,France,Male,31,0,88421.81,1,0,0,72350.47,0,2,SILVER,800
546.0,Spain,Female,45,2,0.0,1,0,0,197789.8,1,4,DIAMOND,603
688.0,Germany,Male,41,2,112871.2,2,0,1,65520.74,0,2,PLATINUM,335
850.0,Germany,Male,41,8,60880.68,1,1,0,31825.84,0,4,SILVER,448
614.0,France,Female,34,5,0.0,2,1,0,185561.9,0,5,SILVER,399
719.0,France,Female,37,9,101455.7,1,1,0,25803.59,1,3,PLATINUM,844
669.0,France,Male,29,7,0.0,2,1,1,138145.6,0,2,GOLD,913
438.0,Germany,Male,59,7,127197.1,1,1,0,51565.98,1,2,PLATINUM,550
492.0,France,Male,39,7,0.0,2,0,1,71323.23,0,5,PLATINUM,399
622.0,France,Female,39,9,83456.79,2,0,0,38882.34,0,3,GOLD,342
645.0,France,Male,42,4,98298.18,1,1,1,676.06,0,4,DIAMOND,234
728.0,France,Male,37,0,0.0,2,1,1,72203.8,0,1,PLATINUM,851
651.0,France,Male,35,2,86911.8,1,1,0,174094.2,0,5,PLATINUM,849
783.0,Germany,Female,42,2,139707.3,1,1,0,2150.22,0,2,GOLD,501
553.0,Spain,Female,39,1,142877.0,2,1,0,44363.42,0,4,PLATINUM,649
660.0,France,Male,30,7,146301.3,1,0,0,96847.91,0,1,PLATINUM,950
670.0,France,Female,40,3,47364.45,1,1,1,148579.4,1,2,PLATINUM,578
718.0,France,Male,38,7,0.0,2,1,0,38308.34,0,2,SILVER,680
787.0,France,Male,51,0,58137.08,1,0,1,142538.3,0,5,DIAMOND,456
775.0,Germany,Female,38,6,179886.4,2,0,0,153122.6,0,3,PLATINUM,724
479.0,Germany,Male,24,6,107638.0,2,0,1,169505.8,0,5,PLATINUM,456
660.0,France,Female,20,6,167685.6,1,1,0,57929.9,0,5,DIAMOND,345
659.0,Germany,Male,39,8,52106.33,2,1,1,107964.4,0,1,SILVER,595
743.0,France,Female,39,8,0.0,1,1,0,94263.44,0,3,PLATINUM,296
670.0,France,Female,45,9,104930.4,1,1,0,155921.8,1,3,PLATINUM,720
766.0,Germany,Female,34,6,106434.9,1,0,1,137995.7,1,1,DIAMOND,384
845.0,Spain,Female,38,2,112803.9,1,1,0,179631.9,0,1,DIAMOND,881
710.0,Germany,Female,46,10,120530.3,1,1,0,166587.0,1,4,DIAMOND,977
602.0,Germany,Female,43,2,113641.5,4,1,0,115116.4,1,2,GOLD,679
604.0,Spain,Male,43,2,145081.7,1,1,1,23881.62,0,2,DIAMOND,852
564.0,Spain,Female,35,9,0.0,2,1,1,105837.4,0,4,GOLD,505
637.0,Germany,Female,27,7,135842.9,1,1,1,101418.1,0,3,DIAMOND,483
527.0,France,Female,31,1,112203.3,1,1,0,182266.0,0,3,GOLD,903
687.0,France,Male,34,7,129895.2,1,0,1,28698.17,0,3,GOLD,478
756.0,Germany,Male,41,6,149049.9,1,0,1,50422.36,1,4,DIAMOND,783
503.0,Germany,Male,42,9,153279.4,1,1,1,151337.0,0,4,DIAMOND,307
657.0,Spain,Male,42,5,41473.33,1,1,0,112979.6,1,2,GOLD,603
666.0,France,Female,40,2,0.0,2,0,0,36371.27,0,2,SILVER,879
615.0,Germany,Male,39,5,113193.5,2,1,1,52166.25,0,4,PLATINUM,624
712.0,Germany,Male,27,8,113174.2,2,1,0,147261.6,0,4,GOLD,622
764.0,France,Female,24,0,0.0,2,1,0,88724.49,0,3,GOLD,470
471.0,France,Male,42,3,164951.6,1,1,0,190531.8,0,3,DIAMOND,361
608.0,Spain,Male,27,4,153325.1,1,1,1,199953.3,0,3,SILVER,778
682.0,Spain,Female,47,10,134032.0,1,1,0,144291.0,0,3,DIAMOND,725
587.0,Germany,Female,32,3,125445.0,2,1,1,130514.8,0,3,SILVER,764
714.0,Germany,Female,35,6,126077.4,2,1,1,53954.24,0,2,DIAMOND,352
630.0,Spain,Female,31,1,0.0,2,1,1,169802.7,0,4,PLATINUM,402
648.0,Germany,Female,28,8,90371.09,1,1,1,146851.7,0,4,PLATINUM,842
785.0,France,Female,40,3,0.0,2,1,1,96832.82,0,1,GOLD,222
601.0,Germany,Female,47,1,142802.0,1,1,1,57553.02,0,1,SILVER,712
717.0,France,Female,28,1,90537.16,1,0,1,74800.99,0,3,GOLD,448
707.0,France,Female,44,6,0.0,2,1,1,192542.2,0,4,GOLD,463
771.0,France,Female,23,7,156123.7,1,1,0,72990.62,0,3,DIAMOND,769
602.0,France,Female,35,5,0.0,2,1,0,31050.02,0,5,DIAMOND,414
626.0,France,Male,38,7,141074.6,1,1,0,52795.56,1,2,DIAMOND,323
588.0,Spain,Male,59,4,0.0,2,1,1,27435.41,0,3,SILVER,330
616.0,Germany,Female,42,6,117900.0,2,0,0,150266.8,0,3,PLATINUM,653
621.0,Spain,Male,33,4,0.0,2,1,1,40299.23,0,4,SILVER,914
674.0,France,Male,26,6,166258.0,1,1,1,149369.4,0,1,PLATINUM,870
633.0,Spain,Female,46,3,0.0,2,1,0,120250.6,0,2,DIAMOND,477
508.0,France,Male,26,7,205962.0,1,1,0,156424.4,0,1,DIAMOND,954
736.0,France,Female,24,0,0.0,2,1,0,109355.7,1,1,SILVER,446
613.0,France,Female,21,7,105628.0,1,1,1,36560.51,0,5,GOLD,495
712.0,France,Male,32,9,100606.0,1,1,0,165693.1,0,1,DIAMOND,542
624.0,France,Female,38,3,0.0,2,1,1,163666.9,0,3,PLATINUM,357
676.0,France,Male,38,1,0.0,2,0,1,35644.79,0,4,GOLD,498
683.0,Germany,Female,32,0,138171.1,2,1,1,188203.6,0,1,DIAMOND,433
489.0,France,Female,31,7,139395.1,1,0,1,6120.84,0,4,PLATINUM,348
739.0,France,Male,29,1,0.0,2,1,1,164484.8,0,5,DIAMOND,852
701.0,France,Female,37,3,0.0,2,1,1,164268.3,0,5,GOLD,647
666.0,Germany,Female,50,7,109062.3,1,1,1,140136.1,1,5,GOLD,542
565.0,Germany,Female,40,1,89994.71,2,0,1,121084.3,0,4,PLATINUM,576
666.0,France,Male,36,3,0.0,2,1,0,35156.54,0,2,DIAMOND,995
633.0,France,Male,59,2,103996.7,1,1,1,103159.1,0,4,PLATINUM,678
578.0,France,Male,34,4,175111.1,1,1,1,74858.3,0,2,SILVER,311
812.0,Spain,Female,49,8,66079.45,2,0,0,91556.57,1,5,GOLD,632
809.0,Germany,Male,33,8,148055.7,1,0,0,199203.2,0,1,PLATINUM,981
615.0,France,Male,36,6,0.0,1,1,1,27011.8,1,2,GOLD,566
684.0,Spain,Female,31,8,0.0,2,1,0,188637.1,0,4,SILVER,515
544.0,France,Male,40,8,0.0,2,1,0,61581.2,0,5,DIAMOND,408
713.0,Germany,Male,47,1,95994.98,1,1,0,197529.2,0,5,GOLD,757
633.0,France,Male,37,2,0.0,2,1,0,182258.2,0,3,DIAMOND,918
672.0,Germany,Female,23,10,110741.6,1,1,0,80778.5,0,4,SILVER,455
661.0,France,Male,35,5,0.0,1,1,0,155394.5,0,1,GOLD,698
749.0,Spain,Female,28,3,0.0,1,1,0,3408.7,0,1,GOLD,811
635.0,Spain,Female,32,8,0.0,2,1,1,19367.98,1,3,GOLD,491
641.0,France,Male,41,6,0.0,2,1,0,65396.79,0,5,SILVER,226
633.0,Germany,Male,30,2,109786.8,2,1,1,139712.8,0,2,PLATINUM,778
413.0,Spain,Male,35,2,0.0,2,1,1,60972.84,0,1,GOLD,541
538.0,France,Male,31,1,0.0,2,1,0,1375.46,0,1,PLATINUM,360
437.0,France,Female,39,0,102721.5,1,0,0,22191.82,0,1,GOLD,696
612.0,Spain,Male,33,5,69478.57,1,1,0,8973.67,1,1,PLATINUM,836
516.0,Germany,Female,53,1,156674.2,1,1,0,118502.3,1,4,GOLD,827
826.0,Spain,Female,56,8,174506.1,2,0,1,161802.8,1,3,DIAMOND,808
660.0,Germany,Female,23,6,166070.5,2,0,0,90494.72,0,4,GOLD,313
646.0,Germany,Female,29,4,105957.4,1,1,0,15470.91,0,1,PLATINUM,345
767.0,France,Male,36,3,0.0,1,0,0,65147.27,0,2,DIAMOND,470
640.0,France,Male,40,8,110340.7,1,1,1,157886.6,0,4,DIAMOND,778
778.0,France,Male,33,1,0.0,2,1,0,85439.73,0,2,DIAMOND,624
679.0,Germany,Male,52,9,135870.0,2,0,0,54038.62,0,2,GOLD,510
549.0,France,Male,31,4,0.0,2,0,1,25684.85,0,1,PLATINUM,427
598.0,France,Male,47,2,0.0,2,1,1,186116.5,0,1,PLATINUM,316
655.0,France,Female,45,0,0.0,2,1,0,166830.7,0,2,GOLD,434
494.0,France,Male,30,3,85704.95,1,0,1,27886.06,0,2,PLATINUM,520
653.0,France,Female,42,1,0.0,2,1,1,5768.32,0,2,SILVER,397
539.0,Germany,Female,38,8,105435.7,1,0,0,80575.44,1,2,PLATINUM,627
645.0,France,Female,37,1,0.0,2,1,1,68987.55,0,3,GOLD,973
751.0,Germany,Male,34,9,108513.3,2,1,1,27097.82,0,5,SILVER,264
528.0,France,Male,35,3,156687.1,1,1,0,199320.8,0,4,PLATINUM,982
696.0,Germany,Male,31,3,150604.5,1,0,0,5566.6,0,5,PLATINUM,326
716.0,France,Female,44,6,155114.9,1,0,0,133871.8,0,5,SILVER,682
602.0,France,Female,35,8,0.0,2,1,1,152843.5,0,2,PLATINUM,677
850.0,Germany,Male,61,3,141784.0,1,1,1,92053.75,0,1,SILVER,781
590.0,France,Female,32,0,127763.2,1,1,0,100717.5,0,2,DIAMOND,417
825.0,Spain,Female,32,1,0.0,2,1,1,42935.15,0,1,PLATINUM,359
850.0,Spain,Male,31,6,82613.56,2,1,0,149170.9,0,2,DIAMOND,791
789.0,France,Female,32,7,69423.52,1,1,0,107499.4,0,2,SILVER,666
701.0,France,Female,42,6,86167.82,1,1,0,153342.4,0,5,DIAMOND,958
713.0,Spain,Female,47,1,0.0,1,1,0,107825.1,1,5,DIAMOND,571
570.0,France,Male,30,2,131406.6,1,1,1,47952.45,0,1,GOLD,636
536.0,Germany,Female,44,4,121898.8,1,0,0,131007.2,0,2,GOLD,763
771.0,Germany,Male,32,9,77487.2,1,0,0,33143.04,0,3,SILVER,918
698.0,Spain,Male,45,5,164450.9,1,1,0,141970.0,1,3,SILVER,347
656.0,France,Male,33,7,138705.0,2,1,0,37136.15,0,1,GOLD,396
761.0,Spain,Male,37,7,132730.2,1,1,0,199293.0,0,2,PLATINUM,649
709.0,France,Female,30,5,0.0,2,0,1,161388.2,0,3,PLATINUM,418
592.0,France,Male,28,2,116498.2,1,1,0,144290.3,0,4,DIAMOND,238
599.0,France,Female,41,1,0.0,2,1,0,96069.82,0,2,SILVER,458
572.0,Germany,Female,35,1,139979.1,1,1,0,185662.8,0,4,SILVER,598
611.0,Germany,Female,43,9,127216.3,2,0,1,17913.25,0,3,DIAMOND,564
634.0,France,Female,45,2,0.0,4,1,0,101039.5,1,2,SILVER,611
666.0,France,Male,51,2,148222.7,1,0,0,156953.5,1,2,DIAMOND,595
696.0,France,Female,41,8,0.0,2,0,0,28276.83,0,3,PLATINUM,628
669.0,France,Female,38,8,0.0,2,1,0,84049.16,0,4,PLATINUM,800
726.0,Spain,Male,30,8,134152.3,1,1,1,147822.4,0,1,PLATINUM,426
497.0,Germany,Female,32,8,111537.2,4,1,1,9497.99,1,5,SILVER,822
750.0,Spain,Female,39,7,119565.9,1,1,0,87067.73,0,1,SILVER,918
850.0,Spain,Female,29,7,0.0,2,1,0,23237.25,0,5,PLATINUM,241
617.0,Spain,Male,38,7,0.0,1,1,1,27239.28,0,1,DIAMOND,743
652.0,Germany,Male,46,10,121063.8,3,1,0,151481.9,1,5,SILVER,683
560.0,Spain,Female,27,7,124996.0,1,1,1,114669.8,0,5,SILVER,457
629.0,Spain,Male,39,5,0.0,2,0,0,116748.1,0,5,GOLD,839
660.0,Germany,Female,52,4,86891.84,1,1,0,90877.76,0,4,DIAMOND,753
676.0,France,Male,38,8,0.0,2,1,1,133692.9,0,2,DIAMOND,864
581.0,Spain,Male,43,9,78022.61,1,0,1,30662.91,0,4,PLATINUM,914
798.0,France,Male,34,9,154495.8,1,1,0,191395.9,0,1,PLATINUM,370
705.0,France,Male,38,1,189443.7,1,0,1,106648.6,0,3,PLATINUM,648
714.0,Spain,Female,31,6,152926.6,1,1,1,50899.91,0,3,DIAMOND,983
664.0,France,Female,44,8,142989.7,1,1,1,115452.5,1,3,DIAMOND,750
697.0,Germany,Male,43,7,115371.9,2,1,0,64139.1,0,1,GOLD,538
609.0,France,Male,37,6,0.0,2,0,1,22030.72,0,1,GOLD,482
548.0,Spain,Male,38,0,178056.5,2,1,0,38434.73,0,5,SILVER,427
850.0,Spain,Male,39,6,206014.9,2,0,1,42774.84,1,5,PLATINUM,748
656.0,France,Male,41,2,0.0,2,1,0,158973.8,0,1,PLATINUM,902
727.0,Germany,Male,37,9,101191.8,1,1,1,34551.35,1,2,PLATINUM,613
642.0,France,Female,55,7,0.0,2,1,1,101515.8,0,1,PLATINUM,918
710.0,Spain,Female,31,5,0.0,2,1,0,9561.73,0,3,PLATINUM,877
710.0,Spain,Male,33,1,0.0,2,1,0,168313.2,0,2,GOLD,725
718.0,France,Female,37,7,0.0,2,1,1,55100.09,0,5,PLATINUM,239
586.0,Germany,Male,32,1,149814.5,1,1,0,31830.06,0,3,GOLD,507
617.0,Spain,Female,36,7,115617.2,1,1,1,71519.4,0,4,DIAMOND,801
630.0,France,Male,28,9,0.0,2,0,0,32599.35,0,2,SILVER,625
791.0,Germany,Female,42,10,113657.4,2,0,1,139946.7,1,1,SILVER,634
673.0,Spain,Male,39,8,138160.0,1,1,1,110468.5,0,3,SILVER,778
477.0,Germany,Female,36,3,117700.9,1,0,0,74042.0,0,3,GOLD,775
662.0,France,Female,37,5,0.0,2,1,0,151871.8,0,4,GOLD,622
850.0,Germany,Male,37,9,122506.4,1,0,1,199693.8,1,2,PLATINUM,229
635.0,France,Female,58,1,0.0,1,1,1,58907.08,1,1,DIAMOND,318
537.0,France,Male,59,9,0.0,2,0,0,103799.8,1,4,GOLD,948
579.0,France,Female,39,3,166501.2,2,1,0,93835.64,0,2,PLATINUM,340
651.0,Spain,Female,46,4,89743.05,1,1,0,156425.6,1,5,PLATINUM,860
610.0,France,Female,25,2,0.0,2,1,0,123723.8,0,3,SILVER,923
581.0,France,Male,30,1,0.0,2,1,0,199464.1,0,4,PLATINUM,606
592.0,France,Male,39,7,0.0,2,1,0,83084.33,0,5,SILVER,563
688.0,Spain,Female,35,6,0.0,1,1,0,25488.43,1,1,SILVER,901
681.0,France,Female,18,1,98894.39,1,1,1,9596.4,0,1,GOLD,553
658.0,Germany,Male,37,3,168735.7,2,0,0,70370.24,0,3,PLATINUM,226
792.0,France,Male,34,1,0.0,1,0,1,86330.32,0,4,DIAMOND,836
528.0,Germany,Female,62,7,133201.2,1,0,0,168507.7,1,1,DIAMOND,866
624.0,Spain,Female,36,0,0.0,2,1,0,111605.9,0,3,GOLD,353
562.0,Germany,Male,31,4,127237.3,2,0,1,143317.4,0,4,DIAMOND,938
